min_salary,remote_allowed,formatted_experience_level,location,employee_count,industries,company
,,Entry level,"Prattville, AL",153.0,Truck Transportation,Kinedyne
,,Mid-Senior level,"Spring House, PA",653.0,Medical Equipment Manufacturing,"Integrated Resources, Inc ( IRI )"
,,Mid-Senior level,"Houston, TX",69.0,Construction,Brightpath Associates LLC
,,,"Warminster, PA",66940.0,Financial Services,PNC
66600.0,,Entry level,New York City Metropolitan Area,82.0,Business Consulting and Services,Next Street
,,Director,"Franklin, TN",571.0,Entertainment Providers,Educational Media Foundation K-LOVE & Air1 Media Networks
75000.0,,,"Dayton, OH",148.0,Staffing and Recruiting,Maven Workforce Inc.
110000.0,,Mid-Senior level,"Delray Beach, FL",192.0,Food and Beverage Manufacturing,GL Staffing
,,Associate,"Wilmington, DE",56.0,Law Practice,JURISolutions Legal (JSL)
,1.0,,United States,179.0,IT Services and IT Consulting,DataSkate
,,Associate,"Midland, MI",185.0,IT Services and IT Consulting,Raas Infotek
,1.0,Entry level,United States,1190.0,"Appliances, Electrical, and Electronics Manufacturing",ALKU
,,Mid-Senior level,"Warsaw, IN",107.0,Medical Equipment Manufacturing,My3Tech
65000.0,,Associate,"New York, NY",23.0,Real Estate,Advice Personnel
30.0,,,"Charlotte, NC",169.0,Staffing and Recruiting,"Infosoft, Inc."
,,,"Lexington, KY",66940.0,Financial Services,PNC
,,Mid-Senior level,"Amarillo, TX",69.0,Truck Transportation,Brightpath Associates LLC
22.0,,,"Clinton Township, MI",279.0,Mental Health Care,Macomb County Community Mental Health
,,Associate,"Brentwood, TN",6544.0,Financial Services,First Horizon Bank
,,Mid-Senior level,"Franklin, TN",571.0,Entertainment Providers,Educational Media Foundation K-LOVE & Air1 Media Networks
,,,"Frisco, TX",215.0,Information Services,"Zodiac Solutions, Inc"
,,,"St Paul, MN",101.0,Staffing and Recruiting,"Advanced Resources Group, Inc."
,,Mid-Senior level,"Newark, DE",7814.0,Hospitals and Health Care,ChristianaCare
126500.0,,Director,"Barstow, CA",32878.0,Medical Equipment Manufacturing,Cardinal Health
25.0,,Mid-Senior level,"Tampa, FL",58.0,Construction,"Control Systems, Inc"
,,Entry level,"Denver, CO",526.0,Packaging and Containers Manufacturing,Kroger Health
,,Mid-Senior level,Dallas-Fort Worth Metroplex,107.0,Investment Management,Larson Maddox
,,,"Plainfield, IN",66940.0,Financial Services,PNC
,,Mid-Senior level,"Chicago, IL",81.0,Automation Machinery Manufacturing,DBSI Services
50.0,,Mid-Senior level,"New York, NY",126.0,Pharmaceutical Manufacturing,Synectics Inc.
30.0,,Mid-Senior level,New York City Metropolitan Area,1687.0,Retail Luxury Goods and Jewelry,GIVENCHY
,,Associate,"Franklin, TN",571.0,Entertainment Providers,Educational Media Foundation K-LOVE & Air1 Media Networks
,,Mid-Senior level,"Houston, TX",5616.0,Government Administration,Harris County
,,Mid-Senior level,"Philadelphia, PA",298.0,Architecture and Planning,Ballinger
,,Director,"Houston, TX",5616.0,Government Administration,Harris County
80000.0,,Mid-Senior level,"Houston, TX",322.0,Oil and Gas,Opusing LLC
,,Entry level,"Detroit, MI",13498.0,Financial Services,Ally
90000.0,,Mid-Senior level,"Manhattan, NY",296.0,Retail,TBG | The Bachrach Group
,1.0,Mid-Senior level,"South Carolina, United States",32878.0,Medical Equipment Manufacturing,Cardinal Health
,1.0,Mid-Senior level,"Florida, United States",443.0,Facilities Services,Smart Care
124405.0,,,"San Francisco, CA",24662.0,Business Consulting and Services,Mercer
,,,"West New York, NJ",26.0,IT Services and IT Consulting,Envision Technology Solutions
25.0,,Entry level,"Jersey City, NJ",745.0,IT Services and IT Consulting,Cella
35.0,1.0,Entry level,"Kenilworth, NJ",745.0,IT Services and IT Consulting,Cella
,,Entry level,"Newark, DE",10717.0,Retail,Coach
75000.0,,Mid-Senior level,"El Segundo, CA",1364.0,Financial Services,Cetera Financial Group
95000.0,,Mid-Senior level,"San Diego, CA",1364.0,Financial Services,Cetera Financial Group
,,Mid-Senior level,"Houston, TX",2626.0,Restaurants,"El Pollo Loco, Inc."
19.0,,Mid-Senior level,"Los Angeles, CA",2626.0,Restaurants,"El Pollo Loco, Inc."
19.0,,Mid-Senior level,"West Covina, CA",2626.0,Restaurants,"El Pollo Loco, Inc."
,,,"Juno Beach, FL",30.0,Staffing and Recruiting,SysMind Tech Private Limited
42640.0,,,"Temecula, CA",66940.0,Financial Services,PNC
130000.0,,Mid-Senior level,"Los Angeles, CA",21.0,Hospitals and Health Care,Kastel Staffing Group
,,Associate,"Draper, UT",2286.0,IT Services and IT Consulting,The Judge Group
110000.0,,Associate,"New York, NY",23.0,Insurance,The Connors Group
,,Associate,"Franklin, TN",571.0,Entertainment Providers,Educational Media Foundation K-LOVE & Air1 Media Networks
88500.0,1.0,Associate,United States,32878.0,Medical Equipment Manufacturing,Cardinal Health
,,Mid-Senior level,"Foster City, CA",11.0,IT Services and IT Consulting,Taras Technology LLC
,1.0,,"Boston, MA",15460.0,Hospitals and Health Care,Boston Children's Hospital
,1.0,Mid-Senior level,"Philadelphia, PA",58.0,Hospitals and Health Care,a2c IT Consulting
,,,"Denver, CO",4.0,IT Services and IT Consulting,PDSSOFT INC.
,1.0,Mid-Senior level,United States,2738.0,Insurance,"IMA Financial Group, Inc."
45.0,1.0,Mid-Senior level,United States,70.0,Hospitals and Health Care,Agility Partners
,,Mid-Senior level,"Cleveland, OH",32878.0,Medical Equipment Manufacturing,Cardinal Health
85000.0,,Entry level,"New York, NY",6368.0,Personal Care Product Manufacturing,Revlon
,,,"St Louis, MO",24662.0,Business Consulting and Services,Mercer
30.0,1.0,Entry level,"Irvine, CA",745.0,IT Services and IT Consulting,Cella
18.0,,Entry level,"Latham, NY",1364.0,Financial Services,Cetera Financial Group
150000.0,,Mid-Senior level,"Los Angeles, CA",972.0,Law Practice,"Manatt, Phelps & Phillips, LLP"
150000.0,,Mid-Senior level,New York City Metropolitan Area,6530.0,Financial Services,Robert Walters
17.64,,Entry level,Los Angeles Metropolitan Area,1098.0,Retail,Lovesac
,,Mid-Senior level,"Columbus, OH",5465.0,Business Consulting and Services,"Hill International, Inc."
,,Mid-Senior level,"Roswell, GA",40688.0,Real Estate,Cushman & Wakefield
,,Entry level,"South Portland, ME",40688.0,Real Estate,Cushman & Wakefield
,1.0,Entry level,"Coppell, TX",9.0,IT Services and IT Consulting,Cloud Identity
48000.0,,Associate,"Bernardsville, NJ",55.0,Insurance,Spectrum Staffing Services/HRStaffers Inc.
72600.0,,,"Davenport, IA",37317.0,Insurance,Progressive Insurance
,,Entry level,"Boston, Massachusetts, United States",40688.0,Real Estate,Cushman & Wakefield
,,Associate,"Jackson, MI",15088.0,Wellness and Fitness Services,Henry Ford Health
,,,"New York, NY",11.0,Retail Apparel and Fashion,Grey State Apparel
,,Mid-Senior level,"San Antonio, TX",69.0,"Transportation, Logistics, Supply Chain and Storage",Brightpath Associates LLC
61600.0,1.0,Associate,"Knoxville, TN",116539.0,Food and Beverage Manufacturing,PepsiCo
110000.0,,Director,"New York, NY",85.0,Public Relations and Communications Services,Derris
,,Associate,"Worcester, MA",3921.0,Industrial Machinery Manufacturing,Saint-Gobain Abrasives
,1.0,Mid-Senior level,United States,471.0,IT Services and IT Consulting,VySystems
,,Mid-Senior level,"Lorton, VA",69.0,"Museums, Historical Sites, and Zoos",Brightpath Associates LLC
,,Mid-Senior level,"Lexington, MA",87.0,Biotechnology Research,RBW Consulting
40000.0,,,"Miami, FL",23.0,Advertising Services,The Carvonis Group
,,Entry level,"Spring House, PA",197.0,Staffing and Recruiting,Infobahn Softworld Inc
,,Mid-Senior level,"Philadelphia, PA",298.0,Architecture and Planning,Ballinger
,,Entry level,"Houston, TX",5616.0,Government Administration,Harris County
,1.0,,United States,86.0,IT Services and IT Consulting,SKILL BIRD
,,,"Houston, TX",,,
35.0,,Entry level,"San Bruno, CA",745.0,IT Services and IT Consulting,Cella
90000.0,,Mid-Senior level,"Baltimore, MD",8.0,Real Estate,Legacy Search Advisors
,,Executive,"North Falmouth, MA",42.0,Hospitality,Sea Crest Beach Hotel
,,Mid-Senior level,"Houston, TX",2626.0,Restaurants,"El Pollo Loco, Inc."
150000.0,,Mid-Senior level,"San Francisco, CA",972.0,Law Practice,"Manatt, Phelps & Phillips, LLP"
150000.0,,Mid-Senior level,"Orange County, CA",972.0,Law Practice,"Manatt, Phelps & Phillips, LLP"
76500.0,,Mid-Senior level,"Chicago, IL",5856.0,Investment Management,Department for Business and Trade
,,,"Denver, CO",4.0,IT Services and IT Consulting,PDSSOFT INC.
,,Entry level,"Paris, TX",40688.0,Real Estate,Cushman & Wakefield
,,Mid-Senior level,"Washington, DC",40688.0,Real Estate,Cushman & Wakefield
,1.0,Internship,United States,41977.0,Financial Services,Aegon
60100.0,,,"Greensboro, NC",37317.0,Insurance,Progressive Insurance
,,Entry level,"Austin, TX",40688.0,Real Estate,Cushman & Wakefield
,,Mid-Senior level,"Houston, TX",40688.0,Real Estate,Cushman & Wakefield
,1.0,Mid-Senior level,United States,180.0,IT Services and IT Consulting,Allergan Data Labs
70000.0,,Associate,"Columbia, South Carolina Metropolitan Area",29372.0,Staffing and Recruiting,Robert Half
,,,"Denton, TX",688.0,IT Services and IT Consulting,"Tanisha Systems, Inc"
,,,"Mountain View, CA",114.0,IT Services and IT Consulting,American Chase
,,Mid-Senior level,"McLean, VA",968.0,Consumer Services,Eclaro
,,Mid-Senior level,"Devens, MA",968.0,Medical Equipment Manufacturing,Eclaro
117200.0,1.0,Entry level,"Nebraska, United States",3473.0,Software Development,Blackbaud
117200.0,1.0,Entry level,"Texas, United States",3473.0,Software Development,Blackbaud
117200.0,1.0,Entry level,"Utah, United States",3473.0,Software Development,Blackbaud
101900.0,1.0,Mid-Senior level,"Indiana, United States",3473.0,Software Development,Blackbaud
82300.0,,Executive,"St Louis, MO",2509.0,Public Relations and Communications Services,FleishmanHillard
136000.0,1.0,Mid-Senior level,"South Dakota, United States",3473.0,Software Development,Blackbaud
136000.0,1.0,Mid-Senior level,"Arizona, United States",3473.0,Software Development,Blackbaud
136000.0,1.0,Mid-Senior level,"Wisconsin, United States",3473.0,Software Development,Blackbaud
,,Entry level,"Fort Worth, TX",10863.0,Restaurants,Raising Cane's Chicken Fingers
80000.0,,Mid-Senior level,"Stevens Point, WI",4.0,Civil Engineering,"Express Employment Professionals - Wausau, WI"
,,Mid-Senior level,"Avon, OH",69.0,Mining,Brightpath Associates LLC
,1.0,,United States,927.0,IT Services and IT Consulting,Amtex Systems Inc.
,,Mid-Senior level,"St Louis, MO",9687.0,Hospitality,gategroup
,,Associate,"Watertown, MA",70.0,Pharmaceutical Manufacturing,AvenCell
120000.0,,Mid-Senior level,Greater Phoenix Area,17.0,Accounting,The Keller Group
45.0,1.0,Mid-Senior level,United States,24933.0,Financial Services,Hays
,1.0,Associate,"Burlington, MA",2142.0,IT Services and IT Consulting,Compunnel Inc.
,1.0,,United States,86.0,IT Services and IT Consulting,SKILL BIRD
,,Associate,"Chicago, IL",2286.0,IT Services and IT Consulting,The Judge Group
,1.0,,United States,4.0,IT Services and IT Consulting,PDSSOFT INC.
,,Entry level,"Houston, TX",5616.0,Government Administration,Harris County
52.0,,Mid-Senior level,"Richmond, VA",24933.0,"Technology, Information and Internet",Hays
,,Mid-Senior level,"Wilmington, DE",7814.0,Hospitals and Health Care,ChristianaCare
,,Entry level,"McDonough, GA",13779.0,Medical Equipment Manufacturing,"Medline Industries, LP"
,,,"Mesa, AZ",407.0,Defense and Space Manufacturing,Top Aces
,,Entry level,"Roanoke, TX",32878.0,Medical Equipment Manufacturing,Cardinal Health
,,Mid-Senior level,"Edinburgh, IN",69.0,Packaging and Containers Manufacturing,Brightpath Associates LLC
,,,"Phoenix, AZ",24662.0,Business Consulting and Services,Mercer
30.0,1.0,,"Madison, WI",234.0,Staffing and Recruiting,ETalentNetwork 
57000.0,,Mid-Senior level,"Bellevue, WA",2738.0,Insurance,"IMA Financial Group, Inc."
140000.0,,,"New York, NY",3944.0,Business Consulting and Services,Guy Carpenter
,,Entry level,"Edison, NJ",6368.0,Personal Care Product Manufacturing,Revlon
130000.0,,Mid-Senior level,New York City Metropolitan Area,82.0,Law Practice,Franklin Fitch
70000.0,1.0,Mid-Senior level,United States,192.0,Software Development,Bravado
,,Mid-Senior level,"Grafton, OH",69.0,Environmental Services,Brightpath Associates LLC
17.06,,Mid-Senior level,"Petaluma, CA",4026.0,Retail,kate spade new york
,,Associate,"Lexington, KY",1190.0,Wholesale Building Materials,Oldcastle Infrastructure
,,Mid-Senior level,"Cambridge, MA",18.0,Staffing and Recruiting,Acceler8 Talent
,,Mid-Senior level,"Chandler, AZ",16158.0,Semiconductor Manufacturing,Microchip Technology Inc.
,,,"St Louis, MO",1077.0,IT Services and IT Consulting,AgreeYa Solutions
,1.0,Mid-Senior level,United States,4281.0,Market Research,Circana
,,,"Richmond, IN",23.0,IT Services and IT Consulting,i5Tech Inc
,,Entry level,"Phoenix, AZ",1032.0,Financial Services,"Upgrade, Inc."
,,Entry level,"Sacramento, CA",933.0,Food and Beverage Services,Blue Diamond Growers
,,Entry level,"Boston, Massachusetts, United States",40688.0,Real Estate,Cushman & Wakefield
,,Mid-Senior level,"Austin, TX",40688.0,Real Estate,Cushman & Wakefield
,,Entry level,"Austin, TX",40688.0,Real Estate,Cushman & Wakefield
20000.0,1.0,Mid-Senior level,United States,41977.0,Financial Services,Aegon
70000.0,,,"Lexington, KY",37317.0,Insurance,Progressive Insurance
110000.0,,Mid-Senior level,"Elk Grove Village, IL",10055.0,Construction,Michael Page
,,Mid-Senior level,"St Louis, MO",40688.0,Real Estate,Cushman & Wakefield
23.08,,Mid-Senior level,"San Diego, CA",109.0,Media Production,ABC 10News San Diego | KGTV Channel 10
,1.0,Mid-Senior level,"Seattle, WA",207.0,Medical Equipment Manufacturing,"Relievant Medsystems, Inc."
150000.0,1.0,,"Oregon, United States",28.0,Staffing and Recruiting,"VSV WINS, INC"
,,Entry level,"Fort Wayne, IN",40688.0,Real Estate,Cushman & Wakefield
,,Entry level,"Plano, TX",40688.0,Real Estate,Cushman & Wakefield
117200.0,1.0,Entry level,"Kentucky, United States",3473.0,Software Development,Blackbaud
101900.0,1.0,Mid-Senior level,"South Dakota, United States",3473.0,Software Development,Blackbaud
77700.0,1.0,Mid-Senior level,"Colorado, United States",3473.0,Software Development,Blackbaud
101900.0,1.0,Mid-Senior level,"Michigan, United States",3473.0,Software Development,Blackbaud
,,,"Santa Clara, CA",234555.0,IT Services and IT Consulting,Wipro
,1.0,Associate,United States,259.0,IT Services and IT Consulting,KellyMitchell Group
,,Entry level,"Garland, TX",10863.0,Restaurants,Raising Cane's Chicken Fingers
,,Entry level,"Dallas, TX",10863.0,Restaurants,Raising Cane's Chicken Fingers
,,Mid-Senior level,"Morris, MN",69.0,Industrial Machinery Manufacturing,Brightpath Associates LLC
80000.0,1.0,Associate,United States,527.0,Events Services,Nth Degree
,,Mid-Senior level,"New York, NY",10055.0,Real Estate,Michael Page
130000.0,,Mid-Senior level,"Norfolk County, MA",108.0,Computer Networking Products,Thor Companies
,,,"Plano, TX",64.0,IT Services and IT Consulting,Saransh Inc
100000.0,,Mid-Senior level,"Dallas, TX",979.0,IT Services and IT Consulting,Mastech Digital
,,Entry level,"Houston, TX",5616.0,Government Administration,Harris County
,,Entry level,"Peabody, MA",32878.0,Medical Equipment Manufacturing,Cardinal Health
,,Mid-Senior level,"Chicago, IL",1672.0,Insurance,McLarens
,,Associate,"Philadelphia, PA",298.0,Architecture and Planning,Ballinger
,,,"Fort Lauderdale, FL",444.0,IT Services and IT Consulting,OZ
,,Associate,"Orlando, FL",27.0,Software Development,Aerosapien Technologies ™
,,Entry level,"Aberdeen Proving Ground, MD",1765.0,Aviation and Aerospace Component Manufacturing,MAG Aerospace
,,Entry level,"Charlotte, NC",13498.0,Financial Services,Ally
,,Mid-Senior level,"Redmond, WA",,Wireless Services,
,,Entry level,"Pine Hall, NC",1914.0,Fabricated Metal Products,Wieland Group
,1.0,Mid-Senior level,"Massachusetts, United States",32878.0,Medical Equipment Manufacturing,Cardinal Health
,,Entry level,"Philadelphia, PA",298.0,Architecture and Planning,Ballinger
157477.0,,,"New York, NY",75428.0,Business Consulting and Services,Marsh McLennan
,1.0,Mid-Senior level,"Boise, ID",745.0,IT Services and IT Consulting,Cella
50.0,,Entry level,"Redmond, WA",745.0,IT Services and IT Consulting,Cella
,,Associate,"Atlanta, GA",3142.0,Construction,BrandSafway
,,Mid-Senior level,"Erie, PA",69.0,"Appliances, Electrical, and Electronics Manufacturing",Brightpath Associates LLC
,,Mid-Senior level,"Richmond, TX",2626.0,Restaurants,"El Pollo Loco, Inc."
19.0,,Mid-Senior level,"Santa Clarita, CA",2626.0,Restaurants,"El Pollo Loco, Inc."
19.0,,Mid-Senior level,"Los Angeles, CA",2626.0,Restaurants,"El Pollo Loco, Inc."
,1.0,,"Washington, PA",8.0,Writing and Editing,Writing & Editing Association (International)
,,Entry level,"Dearborn, MI",3642.0,Software Development,Altair
16.0,,Entry level,"Greenwich, CT",1098.0,Retail,Lovesac
18.5,,,"Midvale, UT",37317.0,Insurance,Progressive Insurance
,,Entry level,"Harrisburg, PA",40688.0,Real Estate,Cushman & Wakefield
,,Director,"Tampa, FL",40688.0,Real Estate,Cushman & Wakefield
72600.0,,,"Fargo, ND",37317.0,Insurance,Progressive Insurance
60100.0,,,"Rockingham, NC",37317.0,Insurance,Progressive Insurance
110500.0,,Mid-Senior level,"Irvine, CA",40688.0,Real Estate,Cushman & Wakefield
,,Entry level,"Memphis, TN",3438.0,Hospitals and Health Care,St. Jude Children's Research Hospital
,,Entry level,"Memphis, TN",3438.0,Hospitals and Health Care,St. Jude Children's Research Hospital
